GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1326711158,2022-01-26 02:30:51.766315,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-25,07:35:00,obsr145570,S101407990,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,"Returned at 12:11- goldeneyes still there, 24 bufflehead. 2 adult eagles, 5 scaup now, etc",
URN:CornellLabOfOrnithology:EBIRD:OBS1329541739,2022-01-29 10:46:27.51866,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-29,10:39:00,obsr145570,S101640855,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1313009332,2022-01-07 15:45:40.192669,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,US-Pennsylvania-Aliquippa-Ambridge-Aliquippa Bridge - 40.592x-80.238,L5991010,P,"40.5922902","-80.2378039",2022-01-07,15:18:00,obsr160067,S100297699,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1321673724,2022-01-19 10:30:01.649417,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-18,16:30:00,obsr145570,S101001497,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1316015579,2022-01-11 08:50:59.187676,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-11,07:30:00,obsr145570,S100539078,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1331405988,2022-02-02 02:37:25.795834,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-31,14:28:00,obsr145570,S101795362,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1323288537,2022-01-21 09:05:07.920477,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"2",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-21,07:43:00,obsr145570,S101124445,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1307531386,2022-01-01 11:31:37.019467,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-01,07:27:00,obsr145570,S99828177,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1325038855,2022-01-23 08:41:09.846772,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-23,07:45:00,obsr145570,S101264516,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1313462370,2022-01-08 09:16:49.787733,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,Mouth of Beaver River,L658705,H,"40.6952166","-80.2901459",2022-01-08,08:48:00,obsr145570,S100331719,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1325207344,2022-01-23 11:42:52.963788,"11782",issf,avibase-6C7DCE6B,Peregrine Falcon,Falco peregrinus,Peregrine Falcon (North American),Falco peregrinus anatum,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,,"28.0",,,"Aliquippa, Pennsylvania, US (40.593, -80.239)",L12905592,P,"40.5927388","-80.2390548",2022-01-23,09:20:00,obsr160067,S101279204,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327322654,2022-01-25 23:25:55.294215,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"29.0",,,Rt 100 Hereford,L17550696,P,"40.4397803","-75.5585051",2022-01-25,16:50:00,obsr310656,S101459517,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1333228248,2022-02-02 23:13:44.954066,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,"265 Sr1018, Kempton, Pennsylvania, US (40.608, -75.842)",L17629984,P,"40.6083621","-75.842416",2022-01-20,02:00:00,obsr472666,S101932944,Traveling,P22,EBIRD,"120.0","16.093",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320304422,2022-01-17 08:10:27.484597,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Delaware Valley university,L17458780,P,"40.3048008","-75.1137013",2022-01-16,08:00:00,obsr546265,S100891337,Traveling,P22,EBIRD,"30.0","1.609",,"1.0","1",,"1","1","1",,,A lone peregrine falcon was near the livestock barn near Almshouse road.
URN:CornellLabOfOrnithology:EBIRD:OBS1314450918,2022-01-09 12:46:10.475502,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,Morrisville Riverfront Preserve,L10992675,H,"40.2046447","-74.7673686",2022-01-09,09:24:00,obsr727797,S100413896,Traveling,P22,EBIRD,"27.0","0.563",,"1.0","1",,"0","1","1",,,"Regular here. Bulky raptors with lightly-barred breast, dark grey back and wings and sideburns."
URN:CornellLabOfOrnithology:EBIRD:OBS1314404881,2022-01-09 12:45:49.273707,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,"9289 Wheatsheaf Road, Morrisville, Pennsylvania, US (40.171, -74.808)",L13291375,P,"40.1709372","-74.8080503",2022-01-09,07:34:00,obsr727797,S100408993,Traveling,P22,EBIRD,"57.0","1.207",,"1.0","1",,"0","1","1",,,"Dark back and wings, sideburns, dark streaks on breast - juv."
URN:CornellLabOfOrnithology:EBIRD:OBS1323761918,2022-01-21 20:53:33.737855,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,Penn Warner Tract General Area (restricted access),L5598700,H,"40.1508659","-74.779011",2022-01-08,07:50:00,obsr658304,S100809061,Traveling,P22,EBIRD,"210.0","5.23",,"2.0","1",,"1","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1308760374,2022-01-02 17:09:01.890416,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,Delaware River Access Area at Station Ave.,L291511,H,"40.0636512","-74.9501359",2022-01-02,12:03:00,obsr656495,S99939245,Traveling,P22,EBIRD,"29.0","0.161",,"1.0","1",,"0","1","1",,"Overcast, 60f calm. Fog lifting off river","Two immature birds. Dark mustached falcons hunting on the river. At one point, one comically took a ride up river on a piece of driftwood"
URN:CornellLabOfOrnithology:EBIRD:OBS1310510452,2022-01-04 08:51:14.578238,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,US-PA_955,"29.0",,,Peace Valley Park (IBA),L129822,H,"40.3261424","-75.1893997",2022-01-02,11:38:00,obsr286148,S100084844,Traveling,P22,EBIRD,"150.0","11.265",,"2.0","0",G7649668,"0","1","1",,"mild(56), cloudy, peaks of sun",large falcon with dark horizontal barring and strong facial markings
URN:CornellLabOfOrnithology:EBIRD:OBS1314464806,2022-01-09 15:48:03.764327,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Delaware Canal SP--Nockamixon Cliffs,L3584713,H,"40.5638437","-75.1592958",2022-01-08,11:45:00,obsr150845,S100414936,Traveling,P22,EBIRD,"15.0","0.966",,"1.0","1",,"0","1","1",,,Known location.
URN:CornellLabOfOrnithology:EBIRD:OBS1312974786,2022-01-08 10:37:22.502652,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"29.0",,,Delaware Canal SP--Nockamixon Cliffs,L3584713,H,"40.5638437","-75.1592958",2022-01-01,15:33:00,obsr142051,S100293836,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","1",,,"Large falcon, dark mustache, sickle-shaped wings."
URN:CornellLabOfOrnithology:EBIRD:OBS1310703108,2022-01-04 12:44:34.494929,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,US-PA_955,"29.0",,,Peace Valley Park (IBA),L129822,H,"40.3261424","-75.1893997",2022-01-02,11:38:00,obsr240152,S100101318,Traveling,P22,EBIRD,"150.0","11.265",,"2.0","0",G7649668,"0","1","1",,"mild(56), cloudy, peaks of sun",large falcon with dark horizontal barring and strong facial markings
URN:CornellLabOfOrnithology:EBIRD:OBS1323149915,2022-01-21 08:54:27.187858,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,"30.0",,,Falls Twp. Community Park,L232211,H,"40.1624346","-74.8060959",2022-01-19,07:40:00,obsr265925,S101116353,Traveling,P22,EBIRD,"45.0","0.805",,"1.0","1",,"1","1","1",,,perched on transmission tower
URN:CornellLabOfOrnithology:EBIRD:OBS1310745211,2022-01-04 13:33:15.408063,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Schuylkill River Trail--Cromby/Phoenixville,L3518888,H,"40.1480119","-75.5288621",2022-01-04,13:31:00,obsr542788,S100105356,Stationary,P21,EBIRD,"1.0",,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324468734,2022-01-27 18:01:04.961935,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Marsh Creek SP--West Side,L4026633,H,"40.064103","-75.729668",2022-01-22,09:30:00,obsr478956,S101221584,Stationary,P21,EBIRD,"90.0",,,"4.0","1",G7755503,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1323646445,2022-10-21 04:37:24.836117,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Marsh Creek SP,L272015,H,"40.0675599","-75.719985",2022-01-21,11:49:00,obsr544551,S101154935,Traveling,P22,EBIRD,"267.0","1.255",,"3.0","1",,"0","1","0",,,"Immature; FOY"
URN:CornellLabOfOrnithology:EBIRD:OBS1308741115,2022-01-02 12:18:27.552027,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Schuylkill River Trail--Cromby/Phoenixville,L3518888,H,"40.1480119","-75.5288621",2022-01-02,07:25:00,obsr768051,S99937001,Traveling,P22,EBIRD,"105.0","4.215",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1309252376,2022-03-24 08:56:22.776896,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Western Chester County CBC Sector 10,L479956,P,"39.9020658","-75.9843206",2022-01-02,07:53:00,obsr11194,S99983614,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,"This represents a total from PAWN Sector 10, EXCLUDING Wolf's Hollow (separate checklist) and Creek Rd in Lancaster Co (separate checklist) This is not the sector full total, just the birds HM had while driving various roads stopping and looking for birds. --63 degrees F for a high. Overcast with winds increasing. --53 --433",
URN:CornellLabOfOrnithology:EBIRD:OBS1323480086,2022-01-21 12:43:47.884409,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Schuylkill River Trail--Cromby/Phoenixville,L3518888,H,"40.1480119","-75.5288621",2022-01-21,09:40:00,obsr289566,S101140486,Traveling,P22,EBIRD,"80.0","2.253",,"1.0","1",,"1","1","0",,16 degrees with some additional chilly winds.,
URN:CornellLabOfOrnithology:EBIRD:OBS1311494812,2022-01-05 12:56:22.359045,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Struble Lake,L513115,H,"40.1119512","-75.862999",2022-01-05,11:38:00,obsr1270150,S100173531,Traveling,P22,EBIRD_PA,"19.0","0.332",,"1.0","1",,"0","1","0",,,Large falcon. Very sharp wing tips
URN:CornellLabOfOrnithology:EBIRD:OBS1317038543,2022-01-16 12:19:04.951067,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Schuylkill River Trail--Cromby/Phoenixville,L3518888,H,"40.1480119","-75.5288621",2022-01-12,13:52:00,obsr118164,S100620936,Traveling,P22,EBIRD,"125.0","3.219",,"1.0","1",,"0","1","0",,"Partly sunny, low-40's F, Beaufort 1 - 2 winds","An adult spying Mallards on the Schuylkill from a perch, etc."
URN:CornellLabOfOrnithology:EBIRD:OBS1325298693,2022-01-23 13:25:12.03442,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Schuylkill River Trail--Cromby/Phoenixville,L3518888,H,"40.1480119","-75.5288621",2022-01-23,13:07:00,obsr704598,S101287640,Stationary,P21,EBIRD,"3.0",,,"1.0","1",,"1","1","0",,Viewed from driveway to substation.,
URN:CornellLabOfOrnithology:EBIRD:OBS1327163297,2022-10-21 04:37:29.583911,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Homestead Rd. Farm Fields (roadside access only),L8160848,H,"40.1072524","-75.891035",2022-01-25,12:19:00,obsr1270150,S101447760,Traveling,P22,EBIRD_PA,"29.0","1.092",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324335266,2022-01-22 13:36:02.219542,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Cromby Trailhead,L4006505,P,"40.14848","-75.529761",2022-01-22,12:35:00,obsr432900,S101209311,Stationary,P21,EBIRD,"17.0",,,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324474083,2022-01-27 18:01:04.961935,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Marsh Creek SP--West Side,L4026633,H,"40.064103","-75.729668",2022-01-22,09:30:00,obsr289566,S101221481,Stationary,P21,EBIRD,"90.0",,,"4.0","1",G7755503,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324733957,2022-01-22 20:01:00.445946,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Macadam / Dairy Rd area,L192612,P,"41.0796912","-79.2177353",2022-01-22,10:50:00,obsr18090,S101245220,Stationary,P21,EBIRD,"5.0",,,"1.0","1",,"0","1","0",,,"On wrs route, Large falcon on phone pole right beside vehicle, gray above with dark barring below,  dark moustache, took off with pointed wings and powerful flight, surrounding fields and agricultural area with large flocks of starlings and pigeons"
URN:CornellLabOfOrnithology:EBIRD:OBS1325495648,2022-01-23 16:43:02.370023,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clinton,US-PA-035,,"28.0",,,Woolrich Crossroad,L17529981,P,"41.1692963","-77.3699327",2022-01-23,09:30:00,obsr571333,S101306951,Incidental,P20,EBIRD,,,,"2.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1319783933,2022-01-16 10:20:53.527471,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clinton,US-PA-035,,"28.0",,,Great Island,L6684843,P,"41.1407247","-77.4070633",2022-01-16,10:15:00,obsr340556,S100840704,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,"Adult.  Cruising low across open field, being harassed by AMKE.  Dark barring on ventral side, slate gray dorsal side, larger falcon with pointed wings.  Flew out over trees and continued downriver."
URN:CornellLabOfOrnithology:EBIRD:OBS1325263341,2022-01-23 13:00:07.733198,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clinton,US-PA-035,,"28.0",,,McElhattan Bridge,L1534897,H,"41.1652544","-77.3662418",2022-01-23,08:58:00,obsr112037,S101286286,Incidental,P20,EBIRD,,,,"2.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1330525562,2022-01-30 13:20:26.875975,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clinton,US-PA-035,,"28.0",,,Spook Hollow Rd,L8550047,P,"41.1621491","-77.3339448",2022-01-30,10:00:00,obsr112037,S101725185,Traveling,P22,EBIRD,"42.0","3.219",,"2.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328479689,2022-01-27 18:27:30.592633,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Columbia,US-PA-037,,"28.0",,,Campsites,L13176872,P,"40.99355","-76.443067",2022-01-27,17:18:00,obsr352710,S101554595,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,One high in a tree over the campsites and the 2nd flew right behind it.
URN:CornellLabOfOrnithology:EBIRD:OBS1315617204,2022-01-10 16:35:53.867267,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Columbia,US-PA-037,,"28.0",,,"Columbia Boulevard, Bloomsburg, Pennsylvania, US (41.034, -76.341)",L11774924,P,"41.0339719","-76.3409027",2022-01-10,15:57:00,obsr341100,S100511523,Traveling,P22,EBIRD,"2.0","1.207",,"2.0","1",G7696193,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1315634875,2022-01-10 16:35:53.867267,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Columbia,US-PA-037,,"28.0",,,"Columbia Boulevard, Bloomsburg, Pennsylvania, US (41.034, -76.341)",L11774924,P,"41.0339719","-76.3409027",2022-01-10,15:57:00,obsr1662592,S100513610,Traveling,P22,EBIRD,"2.0","1.207",,"2.0","1",G7696193,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327658848,2022-02-08 15:06:14.584761,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1129,"13.0",,,Conneaut Lake--Marina,L2741763,H,"41.6040459","-80.3012025",2022-01-26,13:48:00,obsr1085799,S101487823,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","1",,,"Incidental flyover.  Grayish, black hood, stiff wing beats. Flew right in front of my car when in conneaut lake. Heading towards flock of ducks."
URN:CornellLabOfOrnithology:EBIRD:OBS1318944627,2022-01-15 14:42:53.805026,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,"stakeout Snowy Owl, Trindle/Horners/Middlesex Rds., Carlisle (2021)",L13344059,H,"40.1971938","-77.1335268",2022-01-15,11:40:00,obsr274800,S100772025,Incidental,P20,EBIRD,,,,"2.0","0",G7716510,"0","1","1",,,"Large falcon, lazy soaring with slower flapping than other falcons. Appeared dark on the underside so may be a juvi."
URN:CornellLabOfOrnithology:EBIRD:OBS1326289043,2022-01-25 15:41:25.764388,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,"Susquehanna-Perry Park, Enola US-PA (40.2917,-76.9314)",L11006672,P,"40.291672","-76.931374",2022-01-24,15:55:00,obsr784938,S101368793,Stationary,P21,EBIRD,"15.0",,,"1.0","1",,"1","1","1",,,"Photo. Perched in a tree where Bald Eagles, Red-tailed Hawk and Cooper’s Hawk have recently been seen, watching bird feeders."
URN:CornellLabOfOrnithology:EBIRD:OBS1325727403,2022-01-24 09:02:06.016236,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Mud Level Rd.,L845692,H,"40.103026","-77.4951553",2022-01-23,12:15:00,obsr419386,S101324171,Traveling,P22,EBIRD,"85.0","3.541",,"3.0","1",G7764925,"1","1","1",,,"Saw group of ~20 MODO's explode off the ground, only to notice PEFA swooping in behind them from the west; it flew almost directly over us then turned to the south. Luckily found it again 15 minutes later perched in a backyard tree about 1/3 of a mile further down Mud Level Rd. Photo."
